ID,Store_id,Store_Type,Location_Type,Region_Code,Date,Holiday,Discount,#Order,Sales
T1000382,38,S1,L3,R2,2018-01-02,0,Yes,50,40428.0
T1000383,109,S1,L1,R1,2018-01-02,0,Yes,92,67047.0
T1000384,22,S1,L1,R4,2018-01-02,0,Yes,54,51768.0
T1000385,155,S3,L1,R2,2018-01-02,0,Yes,75,62307.0
T1000386,81,S3,L2,R1,2018-01-02,0,Yes,67,59049.0
T1000387,156,S1,L1,R3,2018-01-02,0,Yes,76,65868.0
T1000388,322,S2,L3,R4,2018-01-02,0,Yes,44,37842.0
T1000389,239,S3,L1,R3,2018-01-02,0,Yes,69,55500.0
T1000390,61,S1,L1,R3,2018-01-02,0,Yes,74,55998.0
T1000391,150,S4,L2,R1,2018-01-02,0,Yes,117,82629.0
T1000392,327,S4,L1,R3,2018-01-02,0,Yes,97,66723.0
T1000393,217,S4,L1,R1,2018-01-02,0,Yes,72,49314.0
T1000394,112,S1,L1,R3,2018-01-02,0,Yes,53,41868.0
T1000395,65,S1,L2,R2,2018-01-02,0,Yes,92,91023.0
T1000396,242,S4,L1,R1,2018-01-02,0,Yes,86,56394.0
T1000397,19,S1,L1,R3,2018-01-02,0,Yes,55,50616.0
T1000398,146,S4,L2,R1,2018-01-02,0,Yes,146,97185.0
T1000399,282,S1,L2,R2,2018-01-02,0,Yes,65,67197.0
T1000400,326,S3,L1,R1,2018-01-02,0,Yes,68,51486.0
T1000401,249,S1,L3,R2,2018-01-02,0,Yes,57,40233.0
T1000402,348,S3,L1,R1,2018-01-02,0,Yes,65,46344.0
T1000403,57,S4,L1,R1,2018-01-02,0,Yes,87,58194.0
T1000404,147,S4,L2,R4,2018-01-02,0,Yes,145,104433.0
T1000405,83,S2,L5,R1,2018-01-02,0,Yes,27,23148.0
T1000406,148,S1,L1,R2,2018-01-02,0,Yes,48,41154.0
T1000407,216,S2,L5,R1,2018-01-02,0,Yes,37,28233.0
T1000408,111,S1,L1,R2,2018-01-02,0,Yes,67,51369.0
T1000409,325,S3,L1,R2,2018-01-02,0,Yes,72,55302.0
T1000410,92,S1,L4,R2,2018-01-02,0,Yes,53,35403.0
T1000411,37,S1,L3,R3,2018-01-02,0,Yes,45,40071.0
T1000412,149,S2,L3,R2,2018-01-02,0,Yes,53,42579.0
T1000413,283,S4,L1,R1,2018-01-02,0,Yes,86,55278.0
T1000414,262,S1,L1,R1,2018-01-02,0,Yes,66,56556.0
T1000415,324,S1,L2,R3,2018-01-02,0,Yes,73,67773.0
T1000416,213,S1,L1,R2,2018-01-02,0,Yes,68,51390.0
T1000417,215,S3,L2,R1,2018-01-02,0,Yes,75,64260.0
T1000418,66,S3,L3,R3,2018-01-02,0,Yes,65,43395.0
T1000419,350,S1,L3,R2,2018-01-02,0,Yes,60,45453.0
T1000420,157,S4,L2,R1,2018-01-02,0,Yes,106,69786.0
T1000421,79,S2,L5,R4,2018-01-02,0,Yes,41,33324.0
T1000422,163,S1,L2,R3,2018-01-02,0,Yes,69,60915.0
T1000423,316,S4,L2,R1,2018-01-02,0,Yes,85,71145.0
T1000424,164,S1,L1,R3,2018-01-02,0,Yes,53,45036.0
T1000425,107,S1,L3,R3,2018-01-02,0,Yes,68,48249.0
T1000426,209,S1,L1,R1,2018-01-02,0,Yes,62,47490.0
T1000427,247,S1,L1,R3,2018-01-02,0,Yes,57,47823.0
T1000428,165,S1,L1,R2,2018-01-02,0,Yes,67,50217.0
T1000429,315,S4,L2,R1,2018-01-02,0,Yes,112,74043.0
T1000430,359,S2,L3,R2,2018-01-02,0,Yes,46,42894.0
T1000431,40,S1,L1,R4,2018-01-02,0,Yes,63,57570.0
T1000432,287,S1,L4,R1,2018-01-02,0,Yes,62,43263.0
T1000433,166,S1,L1,R2,2018-01-02,0,Yes,54,47175.0
T1000434,352,S4,L1,R1,2018-01-02,0,Yes,77,56421.0
T1000435,314,S1,L1,R2,2018-01-02,0,Yes,63,49506.0
T1000436,208,S3,L1,R1,2018-01-02,0,Yes,91,66699.0
T1000437,78,S1,L1,R4,2018-01-02,0,Yes,49,40521.0
T1000438,167,S1,L1,R2,2018-01-02,0,Yes,60,45306.0
T1000439,55,S1,L1,R2,2018-01-02,0,Yes,75,60000.0
T1000440,313,S1,L3,R1,2018-01-02,0,Yes,55,39888.0
T1000441,106,S1,L1,R4,2018-01-02,0,Yes,65,50064.0
T1000442,168,S2,L3,R3,2018-01-02,0,Yes,46,39819.0
T1000443,272,S2,L4,R2,2018-01-02,0,Yes,40,31332.0
T1000444,246,S3,L1,R3,2018-01-02,0,Yes,73,62211.0
T1000445,288,S3,L2,R3,2018-01-02,0,Yes,71,60075.0
T1000446,232,S1,L1,R4,2018-01-02,0,Yes,59,47880.0
T1000447,67,S2,L5,R1,2018-01-02,0,Yes,32,23499.0
T1000448,210,S1,L5,R1,2018-01-02,0,Yes,39,26448.0
T1000449,162,S4,L1,R2,2018-01-02,0,Yes,83,59592.0
T1000450,145,S1,L3,R1,2018-01-02,0,Yes,59,42240.0
T1000451,319,S3,L1,R2,2018-01-02,0,Yes,76,61359.0
T1000452,285,S1,L3,R3,2018-01-02,0,Yes,43,36636.0
T1000453,18,S4,L1,R1,2018-01-02,0,Yes,86,59382.0
T1000454,273,S2,L3,R4,2018-01-02,0,Yes,34,31182.0
T1000455,158,S4,L2,R2,2018-01-02,0,Yes,124,78246.0
T1000456,212,S4,L2,R3,2018-01-02,0,Yes,107,76056.0
T1000457,318,S1,L3,R2,2018-01-02,0,Yes,63,45696.0
T1000458,53,S3,L1,R2,2018-01-02,0,Yes,87,64188.0
T1000459,12,S1,L3,R2,2018-01-02,0,Yes,63,45969.0
T1000460,342,S4,L1,R1,2018-01-02,0,Yes,92,59403.0
T1000461,39,S4,L1,R1,2018-01-02,0,Yes,94,61233.0
T1000462,320,S2,L3,R2,2018-01-02,0,Yes,47,37353.0
T1000463,159,S2,L1,R3,2018-01-02,0,Yes,50,47223.0
T1000464,240,S3,L2,R3,2018-01-02,0,Yes,72,58116.0
T1000465,93,S1,L1,R4,2018-01-02,0,Yes,53,46158.0
T1000466,263,S1,L5,R1,2018-01-02,0,Yes,50,31959.0
T1000467,160,S4,L2,R1,2018-01-02,0,Yes,152,101577.0
T1000468,317,S3,L1,R1,2018-01-02,0,Yes,65,44430.0
T1000469,5,S1,L1,R3,2018-01-02,0,Yes,74,59661.0
T1000470,31,S1,L5,R2,2018-01-02,0,Yes,48,32220.0
T1000471,211,S4,L2,R1,2018-01-02,0,Yes,88,63474.0
T1000472,358,S3,L1,R1,2018-01-02,0,Yes,75,58503.0
T1000473,351,S1,L4,R3,2018-01-02,0,Yes,51,37053.0
T1000474,161,S1,L1,R3,2018-01-02,0,Yes,60,57807.0
T1000475,286,S4,L2,R4,2018-01-02,0,Yes,103,81198.0
T1000476,108,S1,L1,R4,2018-01-02,0,Yes,60,50205.0
T1000477,84,S1,L1,R3,2018-01-02,0,Yes,65,51531.0
T1000478,113,S2,L3,R3,2018-01-02,0,Yes,39,36639.0
T1000479,50,S3,L2,R4,2018-01-02,0,Yes,73,59064.0
T1000480,278,S4,L1,R4,2018-01-02,0,Yes,97,69774.0
T1000481,127,S4,L2,R2,2018-01-02,0,Yes,96,72801.0
T1000482,237,S2,L3,R3,2018-01-02,0,Yes,38,37062.0
T1000483,338,S4,L2,R1,2018-01-02,0,Yes,99,76488.0
T1000484,224,S1,L2,R2,2018-01-02,0,Yes,65,52230.0
T1000485,118,S2,L1,R4,2018-01-02,0,Yes,51,46242.0
T1000486,128,S1,L2,R2,2018-01-02,0,Yes,61,54270.0
T1000487,62,S2,L5,R1,2018-01-02,0,Yes,38,29748.0
T1000488,228,S1,L1,R1,2018-01-02,0,Yes,61,48747.0
T1000489,63,S1,L1,R2,2018-01-02,0,Yes,75,60825.0
T1000490,344,S1,L5,R1,2018-01-02,0,Yes,73,44757.0
T1000491,252,S3,L2,R1,2018-01-02,0,Yes,66,57249.0
T1000492,260,S1,L1,R4,2018-01-02,0,Yes,50,40335.0
T1000493,129,S3,L1,R1,2018-01-02,0,Yes,69,50313.0
T1000494,337,S4,L2,R1,2018-01-02,0,Yes,189,132699.0
T1000495,223,S2,L5,R2,2018-01-02,0,Yes,63,44904.0
T1000496,87,S4,L2,R3,2018-01-02,0,Yes,100,88134.0
T1000497,130,S1,L1,R3,2018-01-02,0,Yes,62,48348.0
T1000498,229,S1,L1,R2,2018-01-02,0,Yes,69,53259.0
T1000499,336,S4,L2,R1,2018-01-02,0,Yes,107,73239.0
T1000500,35,S1,L1,R2,2018-01-02,0,Yes,68,48540.0
T1000501,131,S4,L2,R1,2018-01-02,0,Yes,123,80643.0
T1000502,360,S2,L1,R1,2018-01-02,0,Yes,45,38460.0
T1000503,117,S1,L1,R3,2018-01-02,0,Yes,55,47808.0
T1000504,279,S2,L3,R2,2018-01-02,0,Yes,50,40587.0
T1000505,126,S4,L2,R2,2018-01-02,0,Yes,135,103380.0
T1000506,49,S4,L1,R2,2018-01-02,0,Yes,103,72243.0
T1000507,88,S2,L5,R2,2018-01-02,0,Yes,37,29721.0
T1000508,90,S1,L1,R3,2018-01-02,0,Yes,69,54090.0
T1000509,259,S4,L1,R1,2018-01-02,0,Yes,79,53925.0
T1000510,21,S3,L2,R4,2018-01-02,0,Yes,77,64725.0
T1000511,276,S1,L1,R2,2018-01-02,0,Yes,60,44544.0
T1000512,3,S4,L2,R1,2018-01-02,0,Yes,87,58929.0
T1000513,121,S1,L1,R4,2018-01-02,0,Yes,68,58521.0
T1000514,226,S2,L5,R4,2018-01-02,0,Yes,41,30552.0
T1000515,120,S3,L2,R2,2018-01-02,0,Yes,81,74787.0
T1000516,54,S1,L2,R3,2018-01-02,0,Yes,59,57087.0
T1000517,89,S1,L4,R1,2018-01-02,0,Yes,53,36423.0
T1000518,122,S1,L1,R2,2018-01-02,0,Yes,55,48357.0
T1000519,227,S4,L2,R1,2018-01-02,0,Yes,79,63579.0
T1000520,277,S1,L3,R1,2018-01-02,0,Yes,62,44682.0
T1000521,132,S1,L1,R3,2018-01-02,0,Yes,69,57336.0
T1000522,341,S1,L1,R2,2018-01-02,0,Yes,70,50754.0
T1000523,123,S4,L2,R3,2018-01-02,0,Yes,73,63123.0
T1000524,33,S4,L2,R4,2018-01-02,0,Yes,85,67938.0
T1000525,124,S3,L2,R3,2018-01-02,0,Yes,87,74028.0
T1000526,343,S1,L1,R2,2018-01-02,0,Yes,63,58137.0
T1000527,225,S1,L1,R1,2018-01-02,0,Yes,62,49170.0
T1000528,340,S4,L2,R3,2018-01-02,0,Yes,92,69618.0
T1000529,34,S1,L3,R1,2018-01-02,0,Yes,57,38424.0
T1000530,238,S1,L1,R2,2018-01-02,0,Yes,48,42357.0
T1000531,125,S4,L2,R1,2018-01-02,0,Yes,89,65820.0
T1000532,253,S4,L2,R1,2018-01-02,0,Yes,91,64809.0
T1000533,119,S1,L1,R3,2018-01-02,0,Yes,69,54291.0
T1000534,339,S4,L2,R1,2018-01-02,0,Yes,98,68628.0
T1000535,254,S4,L1,R1,2018-01-02,0,Yes,86,67347.0
T1000536,218,S1,L3,R2,2018-01-02,0,Yes,65,49689.0
T1000537,335,S1,L1,R3,2018-01-02,0,Yes,60,45303.0
T1000538,133,S1,L1,R4,2018-01-02,0,Yes,65,48987.0
T1000539,255,S3,L2,R4,2018-01-02,0,Yes,80,70098.0
T1000540,139,S4,L2,R2,2018-01-02,0,Yes,126,97332.0
T1000541,261,S4,L2,R1,2018-01-02,0,Yes,70,51510.0
T1000542,8,S4,L2,R2,2018-01-02,0,Yes,118,88677.0
T1000543,114,S3,L1,R4,2018-01-02,0,Yes,72,57423.0
T1000544,330,S4,L2,R1,2018-01-02,0,Yes,87,65868.0
T1000545,13,S3,L3,R1,2018-01-02,0,Yes,68,42825.0
T1000546,140,S4,L1,R1,2018-01-02,0,Yes,93,81519.0
T1000547,4,S1,L1,R2,2018-01-02,0,Yes,61,43194.0
T1000548,24,S1,L1,R2,2018-01-02,0,Yes,54,40281.0
T1000549,141,S1,L1,R2,2018-01-02,0,Yes,59,49737.0
T1000550,48,S1,L1,R2,2018-01-02,0,Yes,62,52458.0
T1000551,9,S1,L1,R1,2018-01-02,0,Yes,53,45108.0
T1000552,281,S1,L4,R1,2018-01-02,0,Yes,67,45252.0
T1000553,32,S1,L1,R2,2018-01-02,0,Yes,56,47709.0
T1000554,329,S4,L2,R3,2018-01-02,0,Yes,91,82254.0
T1000555,142,S2,L1,R3,2018-01-02,0,Yes,46,39363.0
T1000556,347,S1,L1,R1,2018-01-02,0,Yes,58,47670.0
T1000557,36,S1,L3,R4,2018-01-02,0,Yes,63,46290.0
T1000558,143,S3,L2,R3,2018-01-02,0,Yes,71,66849.0
T1000559,328,S1,L3,R1,2018-01-02,0,Yes,50,38283.0
T1000560,274,S4,L2,R4,2018-01-02,0,Yes,90,77034.0
T1000561,250,S2,L3,R4,2018-01-02,0,Yes,43,37227.0
T1000562,144,S1,L3,R3,2018-01-02,0,Yes,62,47364.0
T1000563,169,S1,L2,R4,2018-01-02,0,Yes,74,65292.0
T1000564,269,S1,L4,R1,2018-01-02,0,Yes,64,44574.0
T1000565,138,S1,L1,R1,2018-01-02,0,Yes,54,42081.0
T1000566,219,S4,L2,R1,2018-01-02,0,Yes,130,82092.0
T1000567,331,S1,L1,R4,2018-01-02,0,Yes,50,42018.0
T1000568,116,S2,L3,R3,2018-01-02,0,Yes,43,36693.0
T1000569,222,S4,L2,R2,2018-01-02,0,Yes,96,69225.0
T1000570,275,S4,L1,R1,2018-01-02,0,Yes,90,67614.0
T1000571,345,S1,L1,R3,2018-01-02,0,Yes,54,50628.0
T1000572,334,S3,L2,R2,2018-01-02,0,Yes,76,65151.0
T1000573,20,S1,L1,R1,2018-01-02,0,Yes,45,42285.0
T1000574,86,S1,L1,R4,2018-01-02,0,Yes,61,46923.0
T1000575,364,S2,L3,R2,2018-01-02,0,Yes,46,37257.0
T1000576,134,S1,L4,R1,2018-01-02,0,Yes,49,36723.0
T1000577,221,S1,L1,R2,2018-01-02,0,Yes,71,55503.0
T1000578,135,S1,L1,R4,2018-01-02,0,Yes,53,48504.0
T1000579,280,S4,L2,R2,2018-01-02,0,Yes,93,68502.0
T1000580,56,S2,L5,R3,2018-01-02,0,Yes,46,33648.0
T1000581,333,S1,L1,R3,2018-01-02,0,Yes,57,48630.0
T1000582,91,S3,L1,R1,2018-01-02,0,Yes,65,49311.0
T1000583,136,S2,L5,R4,2018-01-02,0,Yes,39,32145.0
T1000584,251,S2,L3,R1,2018-01-02,0,Yes,51,42303.0
T1000585,332,S2,L5,R1,2018-01-02,0,Yes,40,28170.0
T1000586,28,S3,L2,R3,2018-01-02,0,Yes,76,64782.0
T1000587,230,S2,L4,R4,2018-01-02,0,Yes,43,38259.0
T1000588,220,S2,L4,R3,2018-01-02,0,Yes,44,35478.0
T1000589,64,S3,L1,R2,2018-01-02,0,Yes,75,55050.0
T1000590,85,S4,L2,R1,2018-01-02,0,Yes,103,73335.0
T1000591,137,S4,L1,R1,2018-01-02,0,Yes,77,53442.0
T1000592,346,S4,L1,R1,2018-01-02,0,Yes,116,81978.0
T1000593,268,S1,L2,R1,2018-01-02,0,Yes,67,60048.0
T1000594,115,S4,L2,R1,2018-01-02,0,Yes,116,81132.0
T1000595,312,S4,L2,R1,2018-01-02,0,Yes,167,113439.0
T1000596,80,S1,L1,R1,2018-01-02,0,Yes,57,43281.0
T1000597,264,S3,L1,R3,2018-01-02,0,Yes,73,60060.0
T1000598,190,S3,L3,R1,2018-01-02,0,Yes,82,53073.0
T1000599,2,S3,L1,R3,2018-01-02,0,Yes,82,62976.0
T1000600,266,S1,L1,R4,2018-01-02,0,Yes,56,43857.0
T1000601,306,S1,L3,R2,2018-01-02,0,Yes,48,37644.0
T1000602,271,S1,L3,R2,2018-01-02,0,Yes,60,44682.0
T1000603,234,S2,L4,R2,2018-01-02,0,Yes,41,36222.0
T1000604,178,S3,L2,R3,2018-01-02,0,Yes,74,60225.0
T1000605,299,S1,L1,R3,2018-01-02,0,Yes,60,53754.0
T1000606,365,S2,L1,R2,2018-01-02,0,Yes,43,35328.0
T1000607,30,S1,L2,R2,2018-01-02,0,Yes,66,53952.0
T1000608,1,S1,L3,R1,2018-01-02,0,Yes,60,42369.0
T1000609,244,S2,L5,R4,2018-01-02,0,Yes,47,34995.0
T1000610,179,S1,L1,R2,2018-01-02,0,Yes,73,59430.0
T1000611,354,S4,L2,R1,2018-01-02,0,Yes,132,103425.0
T1000612,204,S4,L1,R3,2018-01-02,0,Yes,80,56817.0
T1000613,200,S2,L1,R2,2018-01-02,0,Yes,44,44907.0
T1000614,236,S1,L1,R3,2018-01-02,0,Yes,65,51792.0
T1000615,205,S1,L1,R2,2018-01-02,0,Yes,65,48774.0
T1000616,199,S1,L1,R4,2018-01-02,0,Yes,49,41250.0
T1000617,70,S1,L1,R3,2018-01-02,0,Yes,76,57696.0
T1000618,177,S2,L1,R4,2018-01-02,0,Yes,53,49464.0
T1000619,193,S2,L3,R4,2018-01-02,0,Yes,39,33630.0
T1000620,60,S1,L5,R2,2018-01-02,0,Yes,46,33513.0
T1000621,206,S1,L1,R1,2018-01-02,0,Yes,56,47220.0
T1000622,270,S1,L1,R2,2018-01-02,0,Yes,52,43407.0
T1000623,192,S1,L1,R3,2018-01-02,0,Yes,65,58152.0
T1000624,175,S4,L2,R1,2018-01-02,0,Yes,181,121248.0
T1000625,293,S2,L4,R2,2018-01-02,0,Yes,39,32319.0
T1000626,176,S4,L2,R3,2018-01-02,0,Yes,102,83682.0
T1000627,305,S4,L1,R1,2018-01-02,0,Yes,79,53343.0
T1000628,52,S1,L1,R3,2018-01-02,0,Yes,60,49728.0
T1000629,102,S4,L2,R1,2018-01-02,0,Yes,88,66414.0
T1000630,307,S1,L5,R2,2018-01-02,0,Yes,45,30831.0
T1000631,290,S1,L1,R3,2018-01-02,0,Yes,61,49134.0
T1000632,298,S4,L1,R1,2018-01-02,0,Yes,122,71724.0
T1000633,97,S4,L1,R1,2018-01-02,0,Yes,90,62895.0
T1000634,42,S1,L4,R3,2018-01-02,0,Yes,46,33057.0
T1000635,302,S1,L4,R2,2018-01-02,0,Yes,57,39420.0
T1000636,75,S3,L2,R3,2018-01-02,0,Yes,74,64374.0
T1000637,96,S3,L1,R3,2018-01-02,0,Yes,74,56208.0
T1000638,265,S2,L4,R2,2018-01-02,0,Yes,48,36888.0
T1000639,189,S2,L3,R3,2018-01-02,0,Yes,39,34965.0
T1000640,6,S4,L1,R1,2018-01-02,0,Yes,85,58761.0
T1000641,72,S1,L2,R3,2018-01-02,0,Yes,64,58398.0
T1000642,183,S1,L3,R1,2018-01-02,0,Yes,67,46419.0
T1000643,100,S1,L1,R2,2018-01-02,0,Yes,55,44079.0
T1000644,99,S1,L1,R3,2018-01-02,0,Yes,71,52479.0
T1000645,11,S4,L2,R1,2018-01-02,0,Yes,106,76566.0
T1000646,187,S1,L1,R1,2018-01-02,0,Yes,63,51198.0
T1000647,235,S1,L1,R3,2018-01-02,0,Yes,51,45030.0
T1000648,201,S4,L1,R1,2018-01-02,0,Yes,90,58200.0
T1000649,105,S4,L2,R1,2018-01-02,0,Yes,76,57075.0
T1000650,355,S2,L4,R2,2018-01-02,0,Yes,41,35955.0
T1000651,202,S4,L2,R2,2018-01-02,0,Yes,73,56607.0
T1000652,292,S1,L1,R1,2018-01-02,0,Yes,55,46584.0
T1000653,301,S1,L3,R2,2018-01-02,0,Yes,63,46383.0
T1000654,186,S2,L5,R2,2018-01-02,0,Yes,35,28869.0
T1000655,73,S3,L2,R4,2018-01-02,0,Yes,62,55473.0
T1000656,46,S2,L1,R2,2018-01-02,0,Yes,54,49251.0
T1000657,184,S1,L2,R2,2018-01-02,0,Yes,60,53283.0
T1000658,257,S1,L3,R1,2018-01-02,0,Yes,56,39930.0
T1000659,303,S4,L2,R1,2018-01-02,0,Yes,115,76371.0
T1000660,256,S1,L2,R4,2018-01-02,0,Yes,65,61806.0
T1000661,43,S1,L1,R2,2018-01-02,0,Yes,53,43806.0
T1000662,25,S1,L3,R1,2018-01-02,0,Yes,59,43398.0
T1000663,291,S1,L3,R1,2018-01-02,0,Yes,53,34263.0
T1000664,7,S3,L1,R3,2018-01-02,0,Yes,71,52926.0
T1000665,180,S1,L3,R2,2018-01-02,0,Yes,49,40185.0
T1000666,356,S3,L3,R1,2018-01-02,0,Yes,67,44121.0
T1000667,98,S2,L5,R2,2018-01-02,0,Yes,32,26931.0
T1000668,74,S3,L1,R2,2018-01-02,0,Yes,65,48933.0
T1000669,181,S3,L1,R3,2018-01-02,0,Yes,88,59244.0
T1000670,101,S1,L4,R3,2018-01-02,0,Yes,57,41661.0
T1000671,16,S1,L3,R1,2018-01-02,0,Yes,66,45435.0
T1000672,44,S1,L3,R2,2018-01-02,0,Yes,71,50169.0
T1000673,95,S3,L1,R1,2018-01-02,0,Yes,88,58962.0
T1000674,182,S3,L1,R1,2018-01-02,0,Yes,59,39555.0
T1000675,267,S4,L2,R1,2018-01-02,0,Yes,66,53592.0
T1000676,203,S2,L4,R2,2018-01-02,0,Yes,52,46266.0
T1000677,69,S1,L1,R4,2018-01-02,0,Yes,54,41895.0
T1000678,188,S3,L2,R1,2018-01-02,0,Yes,75,70023.0
T1000679,26,S1,L1,R3,2018-01-02,0,Yes,73,60996.0
T1000680,304,S1,L1,R4,2018-01-02,0,Yes,61,46599.0
T1000681,300,S2,L5,R2,2018-01-02,0,Yes,64,44541.0
T1000682,10,S4,L2,R3,2018-01-02,0,Yes,88,74220.0
T1000683,191,S3,L1,R1,2018-01-02,0,Yes,75,53325.0
T1000684,185,S1,L1,R3,2018-01-02,0,Yes,57,49284.0
T1000685,309,S1,L5,R1,2018-01-02,0,Yes,72,42945.0
T1000686,295,S1,L1,R1,2018-01-02,0,Yes,55,47955.0
T1000687,243,S4,L2,R2,2018-01-02,0,Yes,82,69363.0
T1000688,361,S1,L3,R1,2018-01-02,0,Yes,57,43122.0
T1000689,289,S2,L5,R2,2018-01-02,0,Yes,34,26580.0
T1000690,170,S1,L1,R2,2018-01-02,0,Yes,65,57738.0
T1000691,362,S1,L3,R3,2018-01-02,0,Yes,57,41466.0
T1000692,198,S4,L2,R3,2018-01-02,0,Yes,112,89211.0
T1000693,172,S1,L1,R1,2018-01-02,0,Yes,76,57768.0
T1000694,14,S3,L2,R4,2018-01-02,0,Yes,72,67188.0
T1000695,51,S1,L1,R2,2018-01-02,0,Yes,58,44841.0
T1000696,29,S1,L4,R2,2018-01-02,0,Yes,54,39687.0
T1000697,294,S4,L2,R2,2018-01-02,0,Yes,111,78030.0
T1000698,353,S1,L3,R3,2018-01-02,0,Yes,49,38076.0
T1000699,68,S1,L2,R4,2018-01-02,0,Yes,63,57465.0
T1000700,296,S1,L1,R1,2018-01-02,0,Yes,69,55260.0
T1000701,195,S4,L1,R1,2018-01-02,0,Yes,111,72624.0
T1000702,41,S1,L1,R2,2018-01-02,0,Yes,66,52809.0
T1000703,363,S1,L1,R2,2018-01-02,0,Yes,71,56061.0
T1000704,77,S2,L5,R3,2018-01-02,0,Yes,37,30453.0
T1000705,23,S1,L1,R4,2018-01-02,0,Yes,59,52605.0
T1000706,104,S1,L1,R2,2018-01-02,0,Yes,59,44322.0
T1000707,171,S4,L2,R3,2018-01-02,0,Yes,88,69069.0
T1000708,17,S1,L1,R2,2018-01-02,0,Yes,76,53643.0
T1000709,308,S4,L2,R3,2018-01-02,0,Yes,90,68994.0
T1000710,45,S3,L1,R1,2018-01-02,0,Yes,72,52458.0
T1000711,47,S4,L2,R2,2018-01-02,0,Yes,96,64728.0
T1000712,59,S1,L3,R1,2018-01-02,0,Yes,50,35871.0
T1000713,311,S4,L2,R2,2018-01-02,0,Yes,106,76956.0
T1000714,310,S2,L5,R1,2018-01-02,0,Yes,38,25509.0
T1000715,241,S1,L1,R4,2018-01-02,0,Yes,70,62829.0
T1000716,71,S2,L5,R1,2018-01-02,0,Yes,36,29052.0
T1000717,173,S4,L2,R1,2018-01-02,0,Yes,120,93234.0
T1000718,15,S4,L2,R1,2018-01-02,0,Yes,115,85845.0
T1000719,196,S1,L1,R3,2018-01-02,0,Yes,58,56484.0
T1000720,76,S2,L3,R3,2018-01-02,0,Yes,50,44826.0
T1000721,194,S1,L1,R2,2018-01-02,0,Yes,62,48591.0
T1000722,233,S1,L3,R3,2018-01-02,0,Yes,60,46119.0
T1000723,297,S2,L3,R4,2018-01-02,0,Yes,44,35448.0
T1000724,58,S1,L1,R1,2018-01-02,0,Yes,60,50199.0
T1000725,94,S4,L2,R2,2018-01-02,0,Yes,85,66516.0
T1000726,245,S4,L1,R2,2018-01-02,0,Yes,86,62565.0
T1000727,357,S4,L1,R1,2018-01-02,0,Yes,106,72759.0
T1000728,174,S1,L1,R4,2018-01-02,0,Yes,60,48480.0
T1000729,103,S1,L3,R3,2018-01-02,0,Yes,65,46992.0
T1000730,207,S1,L1,R3,2018-01-02,0,Yes,47,41565.0
T1000731,333,S1,L1,R3,2018-01-03,0,Yes,50,45108.0
T1000732,188,S3,L2,R1,2018-01-03,0,Yes,79,73587.0
T1000733,185,S1,L1,R3,2018-01-03,0,Yes,56,47418.0
T1000734,254,S4,L1,R1,2018-01-03,0,Yes,77,59709.0
T1000735,122,S1,L1,R2,2018-01-03,0,Yes,57,51363.0
T1000736,139,S4,L2,R2,2018-01-03,0,Yes,111,84525.0
T1000737,21,S3,L2,R4,2018-01-03,0,Yes,72,59937.0
T1000738,71,S2,L5,R1,2018-01-03,0,Yes,33,25344.0
T1000739,251,S2,L3,R1,2018-01-03,0,Yes,43,36363.0
T1000740,277,S1,L3,R1,2018-01-03,0,Yes,54,36834.0
T1000741,341,S1,L1,R2,2018-01-03,0,Yes,66,50583.0
T1000742,280,S4,L2,R2,2018-01-03,0,Yes,103,71508.0
T1000743,242,S4,L1,R1,2018-01-03,0,Yes,71,47238.0
T1000744,138,S1,L1,R1,2018-01-03,0,Yes,53,38838.0
T1000745,135,S1,L1,R4,2018-01-03,0,Yes,56,50859.0
T1000746,300,S2,L5,R2,2018-01-03,0,Yes,66,44571.0
T1000747,259,S4,L1,R1,2018-01-03,0,Yes,79,54456.0
T1000748,8,S4,L2,R2,2018-01-03,0,Yes,104,77328.0
T1000749,267,S4,L2,R1,2018-01-03,0,Yes,58,45507.0
T1000750,301,S1,L3,R2,2018-01-03,0,Yes,62,46476.0
T1000751,186,S2,L5,R2,2018-01-03,0,Yes,35,29049.0
T1000752,85,S4,L2,R1,2018-01-03,0,Yes,109,79791.0
T1000753,137,S4,L1,R1,2018-01-03,0,Yes,85,59178.0
T1000754,64,S3,L1,R2,2018-01-03,0,Yes,72,52971.0
T1000755,121,S1,L1,R4,2018-01-03,0,Yes,54,46134.0
T1000756,361,S1,L3,R1,2018-01-03,0,Yes,53,40266.0
T1000757,187,S1,L1,R1,2018-01-03,0,Yes,55,44409.0
T1000758,268,S1,L2,R1,2018-01-03,0,Yes,66,57672.0
T1000759,295,S1,L1,R1,2018-01-03,0,Yes,46,41862.0
T1000760,3,S4,L2,R1,2018-01-03,0,Yes,106,69603.0
T1000761,201,S4,L1,R1,2018-01-03,0,Yes,91,57588.0
T1000762,136,S2,L5,R4,2018-01-03,0,Yes,33,28266.0
T1000763,72,S1,L2,R3,2018-01-03,0,Yes,65,57753.0
T1000764,28,S3,L2,R3,2018-01-03,0,Yes,65,56055.0
T1000765,196,S1,L1,R3,2018-01-03,0,Yes,54,50553.0
T1000766,331,S1,L1,R4,2018-01-03,0,Yes,47,40866.0
T1000767,89,S1,L4,R1,2018-01-03,0,Yes,50,36219.0
T1000768,294,S4,L2,R2,2018-01-03,0,Yes,101,73236.0
